Name,Price,Rating,Specifications,Link
Portronics Harmonics Twins S12 Bluetooth Earbuds,₹799,4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 24 hrs Playback Time, 13mm Driver, Call control",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s12-bluetooth-earbuds-msf616629
Syska Sonic Buds IEB450 Bluetooth Headset,₹799,3.4,"In ear Wireless Earbuds, Bluetooth v5.3, 4 hrs Playback Time, Replaceable Earbuds, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/syska-sonic-buds-ieb450-bluetooth-headset-msf613417
Pebble BlissBuds Ultra Bluetooth Headset,"₹1,798",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/pebble-blissbuds-ultra-bluetooth-headset-msf617020
Boat Immortal Katana Blade Bluetooth Headset,"₹1,499",3.7,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 13mm Driver",https://www.mysmartprice.com/audio/boat-immortal-katana-blade-bluetooth-headset-msf614403
Boat Nirvana Zenith Bluetooth Headset,"₹3,999",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 11mm Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/boat-nirvana-zenith-bluetooth-headset-msf617783
Portronics Harmonics Twins S13 Bluetooth Headset,₹729,4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 24 hrs Playback Time, 13mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s13-bluetooth-headset-msf616626
Boat Nirvana Nebula Bluetooth Headset,"₹2,999",3.6,"In ear Wireless Earbuds, Bluetooth v5.3, 50 hrs Playback Time, 11mm Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/boat-nirvana-nebula-bluetooth-headset-msf617781
Skullcandy Smokin Buds Bluetooth Headset,"₹2,499",3.3,"In ear Wireless Earbuds, 20 hrs Playback Time",https://www.mysmartprice.com/audio/skullcandy-smokin-buds-bluetooth-headset-msf617340
Pebble BlissBuds Ace Bluetooth Headset,"₹1,599",3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 30 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/pebble-blissbuds-ace-bluetooth-headset-msf617050
Blaupunkt BTW300 Xtreme Bluetooth Headset,"₹1,199",4.1,"In ear Wireless Earbuds, Bluetooth v5.3, 150 hrs Playback Time, 10mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/blaupunkt-btw300-xtreme-bluetooth-headset-msf617438
KZ EDX PRO X Headset,"₹1,066",4.1,"In ear Wireless Earbuds, 10mm, Dynamic Driver, Detachable Cable",https://www.mysmartprice.com/audio/kz-edx-pro-x-headset-msf617059
Defunc True Basic Bluetooth Earbuds,"₹1,034",4.0,"In ear Wireless Earbuds, Bluetooth v5.2, 22 hrs Playback Time, 13mm Driver, Call control",https://www.mysmartprice.com/audio/defunc-true-basic-bluetooth-earbuds-msf613053
Blaupunkt BTW300 Platinum Bluetooth Headset,"₹2,997",4.0,"In ear Wireless Earbuds, Bluetooth v5.0, 60 hrs Playback Time, 10mm, Dynamic Driver, Noise Reduction",https://www.mysmartprice.com/audio/blaupunkt-btw300-platinum-bluetooth-headset-msf617440
Nu Republic Transform-X Bluetooth Headset,"₹1,691",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/nu-republic-transform-x-bluetooth-headset-msf613676
Portronics Harmonics Twins S16 Bluetooth Headset,₹649,4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 24 hrs Playback Time, 10mm Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s16-bluetooth-headset-msf616627
Defunc True Music Bluetooth Earbuds,₹863,4.4,"In ear Wireless Earbuds, Bluetooth v5.2, 22 hrs Playback Time, 13mm Driver",https://www.mysmartprice.com/audio/defunc-true-music-bluetooth-earbuds-msf613068
Toreto Air Lite Bluetooth Headset,"₹1,079",3.8,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 12mm, Dynamic Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/toreto-air-lite-bluetooth-headset-msf617460
Defunc True Talk Bluetooth Earbuds,"₹3,369",3.4,"In ear Wireless Earbuds, Bluetooth v5.2, 20 hrs Playback Time, 13mm Driver, Noise Cancellation",https://www.mysmartprice.com/audio/defunc-true-talk-bluetooth-earbuds-msf613056
IKODOO Buds One Bluetooth Headset,"₹4,999",3.0,"In ear Wireless Earbuds, Bluetooth v5.2, 27 hrs Playback Time, Replaceable Earbuds",https://www.mysmartprice.com/audio/ikodoo-buds-one-bluetooth-headset-msf601227
CrossBeats Sonic 3 Bluetooth Headset,"₹1,999",3.3,"In ear Wireless Earbuds, Bluetooth v5.3, 60 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 1 hrs Charging Time",https://www.mysmartprice.com/audio/crossbeats-sonic-3-bluetooth-headset-msf617232
Dudao U17PRO (AI) Bluetooth Headset,"₹1,793",3.1,"Bone conduction Wireless Earbuds, Bluetooth v5.3, 45 hrs Playback Time, 13mm, Dynamic Driver, Detachable Cable, 1.5 hrs Charging Time",https://www.mysmartprice.com/audio/dudao-u17pro-ai-bluetooth-headset-msf617318
Fingers Hi-Class Bluetooth Earbuds,"₹1,200",2.5,"In ear Wireless Earbuds, Bluetooth v5.3, 6 hrs Playback Time, 13mm Driver, Noise Cancellation, 60 hrs standby time",https://www.mysmartprice.com/audio/fingers-hi-class-bluetooth-earbuds-msf613238
Inbase Free Buds Elite Bluetooth Headset,₹899,3.9,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, Replaceable Earbuds, 400 hrs standby time",https://www.mysmartprice.com/audio/inbase-free-buds-elite-bluetooth-headset-msf615653
Nokia T3110 Bluetooth Headset,"₹1,699",3.0,"In ear Wireless Earbuds, Bluetooth v5.0, 11mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/nokia-t3110-bluetooth-headset-msf602750
Gizmore 809 Bluetooth Earbuds,₹799,2.8,"In ear Wireless Earbuds, Bluetooth v5.0, 24 hrs Playback Time, 10mm Driver, Noise Isolation, 120 hrs standby time",https://www.mysmartprice.com/audio/gizmore-809-bluetooth-earbuds-msf613264
Just Corseca Snowpods Bluetooth Headset,"₹1,799",4.0,"In ear Wireless Earbuds, Bluetooth v5.3, 5 hrs Playback Time, Call control, 150 hrs standby time, 1 hrs Charging Time",https://www.mysmartprice.com/audio/just-corseca-snowpods-bluetooth-headset-msf613252
Zebronics Zeb-Sound Bomb 8 Bluetooth Earbuds,₹999,3.0,"In ear Wireless Earbuds, Bluetooth v5.2, 2 hrs Playback Time, 13mm Driver, Call control, 20 hrs standby time",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-8-bluetooth-earbuds-msf613408
Boat Airdopes 451v2 Bluetooth Headset,"₹2,099",2.5,"In ear Wireless Earbuds, Bluetooth v5.0, 20 hrs Playback Time, 20mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/boat-airdopes-451v2-bluetooth-headset-msf601433
Marshall Motif II Bluetooth Headset,"₹19,856",2.7,"In ear Wireless Earbuds, Bluetooth v5.3, 43 hrs Playback Time, 6mm, Dynamic Driver, Replaceable Earbuds, 3 hrs Charging Time",https://www.mysmartprice.com/audio/marshall-motif-ii-bluetooth-headset-msf613257
Toreto TOR-286 Bluetooth Headset,"₹3,899",2.9,"In ear Wireless Earbuds, Bluetooth v5.0, 3.5 hrs Playback Time, 13mm, Dynamic Driver, Noise Cancellation, 30 hrs standby time",https://www.mysmartprice.com/audio/toreto-tor-286-bluetooth-headset-msf603044
Gizmore 809 Pro Bluetooth Earbuds,₹589,3.0,"In ear Wireless Earbuds, Bluetooth v5.3, 20  Playback Time, 13mm Driver, Noise Cancellation, 1.5  Charging Time",https://www.mysmartprice.com/audio/gizmore-809-pro-bluetooth-earbuds-msf613227
Ambrane Dots Quad Bluetooth Headset,₹999,2.9,"In ear Wireless Earbuds, Bluetooth v5.1, 31 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/ambrane-dots-quad-bluetooth-headset-msf615703
Just Corseca Striker Bluetooth Headset,"₹3,390",2.3,"Bone conduction Wireless Earbuds, Bluetooth v5.1, 35 hrs Playback Time, 14mm, Dynamic Driver, Noise Cancellation",https://www.mysmartprice.com/audio/just-corseca-striker-bluetooth-headset-msf602000
SWOTT AirLIT 004 Bluetooth Headset,"₹1,099",2.4,"In ear Wireless Earbuds, 20 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/swott-airlit-004-bluetooth-headset-msf601566
Hearmo HearPods SE Bluetooth Headset,"₹1,099",2.1,"In ear Wireless Earbuds, Bluetooth v5.1, 16 hrs Playback Time, 13mm, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/hearmo-hearpods-se-bluetooth-headset-msf613272
Honeywell Suono P3000 TWS Bluetooth Headset,"₹1,149",2.9,"In ear Wireless Earbuds, Bluetooth v5.0, 22 hrs Playback Time, 10mm, Dynamic Driver, Replaceable Earbuds, 100 hrs standby time",https://www.mysmartprice.com/audio/honeywell-suono-p3000-tws-bluetooth-headset-msf601957
Intex Airstuds Elite Bluetooth Headset,"₹2,249",1.0,"In ear Wireless Earbuds, Bluetooth v5.0, 3.3 hrs Playback Time, Dynamic Driver, Replaceable Earbuds, 120 hrs standby time",https://www.mysmartprice.com/audio/intex-airstuds-elite-bluetooth-headset-msf604618
LG Tone Free HBS-FN5U Bluetooth Headset,"₹1,989",2.8,"In ear Wireless Earbuds, Dynamic Driver, Noise Isolation",https://www.mysmartprice.com/audio/lg-tone-free-hbs-fn5u-bluetooth-headset-msf602583
Zebronics Zeb-Sound Bomb S 101 Bluetooth Earbuds,"₹2,999",2.6,"In ear Wireless Earbuds, Bluetooth v5.0, 3 hrs Playback Time, 13mm Driver, Call control, 25 hrs standby time",https://www.mysmartprice.com/audio/zebronics-zeb-sound-bomb-s-101-bluetooth-earbuds-msf601288
Philips TAT4506BK Bluetooth Headset,"₹1,506",2.7,"In ear Wireless Earbuds, Bluetooth v5.0, 6 hrs Playback Time, 10mm Driver, Noise Cancellation, 2 hrs Charging Time",https://www.mysmartprice.com/audio/philips-tat4506bk-bluetooth-headset-msf601975
Zebronics Zeb-Preksha 2.0 Bluetooth Headset,"₹1,300",2.9,"In ear Wireless Earbuds, Bluetooth v5.0, 6 hrs Playback Time, 6mm, Dynamic Driver, Replaceable Earbuds, 60 hrs standby time",https://www.mysmartprice.com/audio/zebronics-zeb-preksha-2.0-bluetooth-headset-msf601666
AmazonBasics G51 Bluetooth Earbuds,₹939,2.5,"In ear Wireless Earbuds, Bluetooth v5.3, 40 hrs Playback Time, 10mm, Dynamic Driver, Call control",https://www.mysmartprice.com/audio/amazonbasics-g51-bluetooth-earbuds-msf615697
PTron Bassbuds Xtreme Bluetooth Headset,₹635,2.9,"In ear Wireless Earbuds, 32 hrs Playback Time, Call control",https://www.mysmartprice.com/audio/ptron-bassbuds-xtreme-bluetooth-headset-msf601390
Hammer Airflow Bluetooth Earbuds,"₹1,299",3.0,"In ear Wireless Earbuds, Bluetooth v5.0, 5 hrs Playback Time, 10mm, Dynamic Driver, LED headphones, 100 hrs standby time",https://www.mysmartprice.com/audio/hammer-airflow-bluetooth-earbuds-msf603414
Baseus Encok W07 Bluetooth Earbuds,"₹2,799",5.0,"In ear Wireless Earbuds, Bluetooth v5.0, 4 hrs Playback Time, Dynamic Driver, Noise Reduction, 120 hrs standby time",https://www.mysmartprice.com/audio/baseus-encok-w07-bluetooth-earbuds-msf603308
Portronics Harmonics Twins S POR-1289 Bluetooth Headset,"₹1,649",2.8,"In ear Wireless Earbuds, Bluetooth v5.1, Dynamic Driver, Replaceable Earbuds",https://www.mysmartprice.com/audio/portronics-harmonics-twins-s-por-1289-bluetooth-headset-msf602407
